dt,signal_raw,signal_exec,position_raw_t1,position_vt
2000-06-21,0.0,0.0,0.0,0.0
2000-06-22,0.0,0.0,0.0,0.0
2000-06-23,0.0,0.0,0.0,0.0
2000-06-26,0.0,0.0,0.0,0.0
2000-06-27,0.0,0.0,0.0,0.0
2000-06-28,0.0,0.0,0.0,0.0
2000-06-29,0.0,0.0,0.0,0.0
2000-06-30,0.0,0.0,0.0,0.0
2000-07-03,0.0,0.0,0.0,0.0
2000-07-04,0.0,0.0,0.0,0.0
2000-07-05,0.0,0.0,0.0,0.0
2000-07-06,0.0,0.0,0.0,0.0
2000-07-07,0.0,0.0,0.0,0.0
2000-07-10,0.0,0.0,0.0,0.0
2000-07-11,0.0,0.0,0.0,0.0
2000-07-12,0.0,0.0,0.0,0.0
2000-07-13,0.0,0.0,0.0,0.0
2000-07-14,0.0,0.0,0.0,0.0
2000-07-17,0.0,0.0,0.0,0.0
2000-07-18,0.0,0.0,0.0,0.0
2000-07-19,0.0,0.0,0.0,0.0
2000-07-20,0.0,0.0,0.0,0.0
2000-07-21,0.0,0.0,0.0,0.0
2000-07-24,0.0,0.0,0.0,0.0
2000-07-25,0.0,0.0,0.0,0.0
2000-07-26,0.0,0.0,0.0,0.0
2000-07-27,0.0,0.0,0.0,0.0
2000-07-28,0.0,0.0,0.0,0.0
2000-07-31,0.0,0.0,0.0,0.0
2000-08-01,0.0,0.0,0.0,0.0
2000-08-02,0.0,0.0,0.0,0.0
2000-08-03,0.0,0.0,0.0,0.0
2000-08-04,0.0,0.0,0.0,0.0
2000-08-07,0.0,0.0,0.0,0.0
2000-08-08,0.0,0.0,0.0,0.0
2000-08-09,0.0,0.0,0.0,0.0
2000-08-10,0.0,0.0,0.0,0.0
2000-08-11,0.0,0.0,0.0,0.0
2000-08-14,0.0,0.0,0.0,0.0
2000-08-15,0.0,0.0,0.0,0.0
2000-08-16,0.0,0.0,0.0,0.0
2000-08-17,0.0,0.0,0.0,0.0
2000-08-18,0.0,0.0,0.0,0.0
2000-08-21,0.0,0.0,0.0,0.0
2000-08-22,0.0,0.0,0.0,0.0
2000-08-23,0.0,0.0,0.0,0.0
2000-08-24,0.0,0.0,0.0,0.0
2000-08-25,0.0,0.0,0.0,0.0
2000-08-28,0.0,0.0,0.0,0.0
2000-08-29,0.0,0.0,0.0,0.0
2000-08-30,0.0,0.0,0.0,0.0
2000-08-31,0.0,0.0,0.0,0.0
2000-09-01,0.0,0.0,0.0,0.0
2000-09-04,0.0,0.0,0.0,0.0
2000-09-05,0.0,0.0,0.0,0.0
2000-09-06,0.0,0.0,0.0,0.0
2000-09-07,0.0,0.0,0.0,0.0
2000-09-08,0.0,0.0,0.0,0.0
2000-09-11,0.0,0.0,0.0,0.0
2000-09-12,0.0,0.0,0.0,0.0
2000-09-13,0.0,0.0,0.0,0.0
2000-09-14,0.0,0.0,0.0,0.0
2000-09-15,0.0,0.0,0.0,0.0
2000-09-18,0.0,0.0,0.0,0.0
2000-09-19,0.0,0.0,0.0,0.0
2000-09-20,0.0,0.0,0.0,0.0
2000-09-21,0.0,0.0,0.0,0.0
2000-09-22,0.0,0.0,0.0,0.0
2000-09-25,0.0,0.0,0.0,0.0
2000-09-26,0.0,0.0,0.0,0.0
2000-09-27,0.0,0.0,0.0,0.0
2000-09-28,0.0,0.0,0.0,0.0
2000-09-29,0.0,0.0,0.0,0.0
2000-10-02,0.0,0.0,0.0,0.0
2000-10-03,0.0,0.0,0.0,0.0
2000-10-04,0.0,0.0,0.0,0.0
2000-10-05,0.0,0.0,0.0,0.0
2000-10-06,0.0,0.0,0.0,0.0
2000-10-09,0.0,0.0,0.0,0.0
2000-10-10,0.0,0.0,0.0,0.0
2000-10-11,0.0,0.0,0.0,0.0
2000-10-12,0.0,0.0,0.0,0.0
2000-10-13,0.0,0.0,0.0,0.0
2000-10-16,0.0,0.0,0.0,0.0
2000-10-17,0.0,0.0,0.0,0.0
2000-10-18,0.0,0.0,0.0,0.0
2000-10-19,0.0,0.0,0.0,0.0
2000-10-20,0.0,0.0,0.0,0.0
2000-10-23,0.0,0.0,0.0,0.0
2000-10-24,0.0,0.0,0.0,0.0
2000-10-25,0.0,0.0,0.0,0.0
2000-10-26,0.0,0.0,0.0,0.0
2000-10-27,0.0,0.0,0.0,0.0
2000-10-30,0.0,0.0,0.0,0.0
2000-10-31,0.0,0.0,0.0,0.0
2000-11-01,0.0,0.0,0.0,0.0
2000-11-02,0.0,0.0,0.0,0.0
2000-11-03,0.0,0.0,0.0,0.0
2000-11-06,0.0,0.0,0.0,0.0
2000-11-07,0.0,0.0,0.0,0.0
2000-11-08,0.0,0.0,0.0,0.0
2000-11-09,0.0,0.0,0.0,0.0
2000-11-10,0.0,0.0,0.0,0.0
2000-11-13,0.0,0.0,0.0,0.0
2000-11-14,0.0,0.0,0.0,0.0
2000-11-15,0.0,0.0,0.0,0.0
2000-11-16,0.0,0.0,0.0,0.0
2000-11-17,0.0,0.0,0.0,0.0
2000-11-20,0.0,0.0,0.0,0.0
2000-11-21,0.0,0.0,0.0,0.0
2000-11-22,0.0,0.0,0.0,0.0
2000-11-23,0.0,0.0,0.0,0.0
2000-11-24,0.0,0.0,0.0,0.0
2000-11-27,0.0,0.0,0.0,0.0
2000-11-28,0.0,0.0,0.0,0.0
2000-11-29,0.0,0.0,0.0,0.0
2000-11-30,0.0,0.0,0.0,0.0
2000-12-01,0.0,0.0,0.0,0.0
2000-12-04,0.0,0.0,0.0,0.0
2000-12-05,0.0,0.0,0.0,0.0
2000-12-06,0.0,0.0,0.0,0.0
2000-12-07,0.0,0.0,0.0,0.0
2000-12-08,0.0,0.0,0.0,0.0
2000-12-11,0.0,0.0,0.0,0.0
2000-12-12,0.0,0.0,0.0,0.0
2000-12-13,0.0,0.0,0.0,0.0
2000-12-14,0.0,0.0,0.0,0.0
2000-12-15,0.0,0.0,0.0,0.0
2000-12-18,0.0,0.0,0.0,0.0
2000-12-19,0.0,0.0,0.0,0.0
2000-12-20,0.0,0.0,0.0,0.0
2000-12-21,0.0,0.0,0.0,0.0
2000-12-22,0.0,0.0,0.0,0.0
2000-12-25,0.0,0.0,0.0,0.0
2000-12-26,0.0,0.0,0.0,0.0
2000-12-27,0.0,0.0,0.0,0.0
2000-12-28,0.0,0.0,0.0,0.0
2000-12-29,0.0,0.0,0.0,0.0
2001-01-01,0.0,0.0,0.0,0.0
2001-01-02,1.0,0.0,0.0,0.0
2001-01-03,1.0,1.0,0.0,0.0
2001-01-04,1.0,1.0,1.0,0.6455917968195736
2001-01-05,1.0,1.0,1.0,0.6455917968195736
2001-01-08,0.0,1.0,1.0,0.5952552232425996
2001-01-09,0.0,1.0,1.0,0.5952552232425996
2001-01-10,-1.0,0.0,1.0,0.6118544011469756
2001-01-11,0.0,0.0,0.0,0.0
2001-01-12,-1.0,0.0,0.0,0.0
2001-01-15,0.0,-1.0,0.0,0.0
2001-01-16,1.0,-1.0,-1.0,-0.6019260990645544
2001-01-17,0.0,1.0,-1.0,-0.5613924217734175
2001-01-18,0.0,1.0,1.0,0.5613924217734175
2001-01-19,-1.0,1.0,1.0,0.5613924217734175
2001-01-22,-1.0,0.0,1.0,0.5073732406891684
2001-01-23,-1.0,0.0,0.0,0.0
2001-01-24,0.0,-1.0,0.0,0.0
2001-01-25,0.0,-1.0,-1.0,-0.5019971544217606
2001-01-26,0.0,-1.0,-1.0,-0.5019971544217606
2001-01-29,0.0,0.0,-1.0,-0.5035350347644347
2001-01-30,0.0,0.0,0.0,0.0
2001-01-31,0.0,0.0,0.0,0.0
2001-02-01,0.0,0.0,0.0,0.0
2001-02-02,0.0,0.0,0.0,0.0
2001-02-05,0.0,0.0,0.0,0.0
2001-02-06,0.0,0.0,0.0,0.0
2001-02-07,0.0,0.0,0.0,0.0
2001-02-08,0.0,0.0,0.0,0.0
2001-02-09,0.0,0.0,0.0,0.0
2001-02-12,0.0,0.0,0.0,0.0
2001-02-13,0.0,0.0,0.0,0.0
2001-02-14,0.0,0.0,0.0,0.0
2001-02-15,0.0,0.0,0.0,0.0
2001-02-16,0.0,0.0,0.0,0.0
2001-02-19,0.0,0.0,0.0,0.0
2001-02-20,0.0,0.0,0.0,0.0
2001-02-21,1.0,0.0,0.0,0.0
2001-02-22,1.0,0.0,0.0,0.0
2001-02-23,1.0,0.0,0.0,0.0
2001-02-26,0.0,1.0,0.0,0.0
2001-02-27,0.0,1.0,1.0,0.9625989132638066
2001-02-28,0.0,0.0,1.0,0.9987674931280099
2001-03-01,-1.0,0.0,0.0,0.0
2001-03-02,-1.0,0.0,0.0,0.0
2001-03-05,-1.0,0.0,0.0,0.0
2001-03-06,-1.0,0.0,0.0,0.0
2001-03-07,-1.0,-1.0,0.0,0.0
2001-03-08,0.0,-1.0,-1.0,-0.8577363599776234
2001-03-09,0.0,-1.0,-1.0,-0.8577363599776234
2001-03-12,0.0,-1.0,-1.0,-0.8192711256592267
2001-03-13,1.0,-1.0,-1.0,-0.8192711256592267
2001-03-14,1.0,1.0,-1.0,-0.8102509434338335
2001-03-15,1.0,1.0,1.0,0.8102509434338335
2001-03-16,1.0,1.0,1.0,0.8102509434338335
2001-03-19,1.0,1.0,1.0,0.8227807966895615
2001-03-20,1.0,1.0,1.0,0.8227807966895615
2001-03-21,1.0,1.0,1.0,0.7996281066492039
2001-03-22,1.0,1.0,1.0,0.7996281066492039
2001-03-23,1.0,1.0,1.0,0.7996281066492039
2001-03-26,0.0,1.0,1.0,0.8050766030477944
2001-03-27,0.0,1.0,1.0,0.8050766030477944
2001-03-28,1.0,0.0,1.0,0.7507132003630382
2001-03-29,0.0,0.0,0.0,0.0
2001-03-30,1.0,0.0,0.0,0.0
2001-04-02,1.0,1.0,0.0,0.0
2001-04-03,1.0,1.0,1.0,0.8010524201917112
2001-04-04,0.0,1.0,1.0,0.9001370233078329
2001-04-05,0.0,1.0,1.0,0.9001370233078329
2001-04-06,0.0,1.0,1.0,0.9001370233078329
2001-04-09,0.0,0.0,1.0,0.7705564383830565
2001-04-10,0.0,0.0,0.0,0.0
2001-04-11,0.0,0.0,0.0,0.0
2001-04-12,0.0,0.0,0.0,0.0
2001-04-13,0.0,0.0,0.0,0.0
2001-04-16,0.0,0.0,0.0,0.0
2001-04-17,0.0,0.0,0.0,0.0
2001-04-18,-1.0,0.0,0.0,0.0
2001-04-19,0.0,0.0,0.0,0.0
2001-04-20,-1.0,0.0,0.0,0.0
2001-04-23,1.0,-1.0,0.0,0.0
2001-04-24,0.0,-1.0,-1.0,-0.5871427357098652
2001-04-25,1.0,0.0,-1.0,-0.589248981839048
2001-04-26,0.0,0.0,0.0,0.0
2001-04-27,0.0,0.0,0.0,0.0
2001-04-30,0.0,1.0,0.0,0.0
2001-05-01,-1.0,1.0,1.0,0.6278257347258615
2001-05-02,-1.0,-1.0,1.0,0.6078229470013915
2001-05-03,-1.0,-1.0,-1.0,-0.6078229470013915
2001-05-04,0.0,-1.0,-1.0,-0.6078229470013915
2001-05-07,0.0,-1.0,-1.0,-0.674593148040319
2001-05-08,1.0,-1.0,-1.0,-0.674593148040319
2001-05-09,1.0,1.0,-1.0,-0.6824438190430312
2001-05-10,1.0,1.0,1.0,0.6824438190430312
2001-05-11,0.0,1.0,1.0,0.6824438190430312
2001-05-14,1.0,1.0,1.0,0.6574947490036321
2001-05-15,0.0,1.0,1.0,0.6574947490036321
2001-05-16,0.0,0.0,1.0,0.6536999403653377
2001-05-17,0.0,0.0,0.0,0.0
2001-05-18,-1.0,0.0,0.0,0.0
2001-05-21,-1.0,0.0,0.0,0.0
2001-05-22,-1.0,0.0,0.0,0.0
2001-05-23,-1.0,-1.0,0.0,0.0
2001-05-24,0.0,-1.0,-1.0,-0.7251946738138414
2001-05-25,0.0,-1.0,-1.0,-0.7251946738138414
2001-05-28,0.0,-1.0,-1.0,-0.7275126936979297
2001-05-29,1.0,-1.0,-1.0,-0.7275126936979297
2001-05-30,1.0,1.0,-1.0,-0.7055460266645737
2001-05-31,1.0,1.0,1.0,0.7055460266645737
2001-06-01,1.0,1.0,1.0,0.7055460266645737
2001-06-04,1.0,1.0,1.0,0.6837351724678455
2001-06-05,0.0,1.0,1.0,0.6837351724678455
2001-06-06,0.0,0.0,1.0,0.667580241461017
2001-06-07,0.0,0.0,0.0,0.0
2001-06-08,1.0,0.0,0.0,0.0
2001-06-11,1.0,0.0,0.0,0.0
2001-06-12,1.0,0.0,0.0,0.0
2001-06-13,1.0,1.0,0.0,0.0
2001-06-14,1.0,1.0,1.0,0.6430761062005517
2001-06-15,1.0,1.0,1.0,0.6430761062005517
2001-06-18,0.0,1.0,1.0,0.6850677833594745
2001-06-19,0.0,1.0,1.0,0.6850677833594745
2001-06-20,0.0,0.0,1.0,0.7519802402755364
2001-06-21,1.0,0.0,0.0,0.0
2001-06-22,0.0,0.0,0.0,0.0
2001-06-25,0.0,0.0,0.0,0.0
2001-06-26,0.0,0.0,0.0,0.0
2001-06-27,0.0,0.0,0.0,0.0
2001-06-28,0.0,0.0,0.0,0.0
2001-06-29,1.0,0.0,0.0,0.0
2001-07-02,0.0,0.0,0.0,0.0
2001-07-03,0.0,0.0,0.0,0.0
2001-07-04,0.0,0.0,0.0,0.0
2001-07-05,1.0,0.0,0.0,0.0
2001-07-06,0.0,0.0,0.0,0.0
2001-07-09,0.0,0.0,0.0,0.0
2001-07-10,0.0,0.0,0.0,0.0
2001-07-11,0.0,0.0,0.0,0.0
2001-07-12,0.0,0.0,0.0,0.0
2001-07-13,0.0,0.0,0.0,0.0
2001-07-16,0.0,0.0,0.0,0.0
2001-07-17,0.0,0.0,0.0,0.0
2001-07-18,0.0,0.0,0.0,0.0
2001-07-19,0.0,0.0,0.0,0.0
2001-07-20,1.0,0.0,0.0,0.0
2001-07-23,1.0,0.0,0.0,0.0
2001-07-24,1.0,0.0,0.0,0.0
2001-07-25,1.0,1.0,0.0,0.0
2001-07-26,0.0,1.0,1.0,0.6678241038269611
2001-07-27,1.0,1.0,1.0,0.6678241038269611
2001-07-30,0.0,1.0,1.0,0.7050907160577389
2001-07-31,0.0,1.0,1.0,0.7050907160577389
2001-08-01,0.0,0.0,1.0,0.7387928722779914
2001-08-02,0.0,0.0,0.0,0.0
2001-08-03,0.0,0.0,0.0,0.0
2001-08-06,0.0,0.0,0.0,0.0
2001-08-07,1.0,0.0,0.0,0.0
2001-08-08,1.0,1.0,0.0,0.0
2001-08-09,1.0,1.0,1.0,0.7240109414606937
2001-08-10,1.0,1.0,1.0,0.7240109414606937
2001-08-13,0.0,1.0,1.0,0.7339377227983701
2001-08-14,0.0,1.0,1.0,0.7339377227983701
2001-08-15,0.0,0.0,1.0,0.7965938593489792
2001-08-16,-1.0,0.0,0.0,0.0
2001-08-17,-1.0,0.0,0.0,0.0
2001-08-20,-1.0,0.0,0.0,0.0
2001-08-21,0.0,0.0,0.0,0.0
2001-08-22,0.0,0.0,0.0,0.0
2001-08-23,-1.0,0.0,0.0,0.0
2001-08-24,0.0,0.0,0.0,0.0
2001-08-27,0.0,0.0,0.0,0.0
2001-08-28,0.0,0.0,0.0,0.0
2001-08-29,-1.0,0.0,0.0,0.0
2001-08-30,0.0,0.0,0.0,0.0
2001-08-31,0.0,0.0,0.0,0.0
2001-09-03,1.0,-1.0,0.0,0.0
2001-09-04,1.0,-1.0,-1.0,-0.703966474992002
2001-09-05,1.0,1.0,-1.0,-0.6931293945658835
2001-09-06,1.0,1.0,1.0,0.6931293945658835
2001-09-07,1.0,1.0,1.0,0.6931293945658835
2001-09-10,1.0,1.0,1.0,0.6438101503379641
2001-09-11,0.0,1.0,1.0,0.6438101503379641
2001-09-12,1.0,0.0,1.0,0.583932672468664
2001-09-13,0.0,0.0,0.0,0.0
2001-09-14,0.0,0.0,0.0,0.0
2001-09-17,0.0,1.0,0.0,0.0
2001-09-18,0.0,1.0,1.0,0.6474018307095479
2001-09-19,0.0,0.0,1.0,0.6531650695793381
2001-09-20,0.0,0.0,0.0,0.0
2001-09-21,0.0,0.0,0.0,0.0
2001-09-24,0.0,0.0,0.0,0.0
2001-09-25,0.0,0.0,0.0,0.0
2001-09-26,0.0,0.0,0.0,0.0
2001-09-27,0.0,0.0,0.0,0.0
2001-09-28,0.0,0.0,0.0,0.0
2001-10-01,0.0,0.0,0.0,0.0
2001-10-02,0.0,0.0,0.0,0.0
2001-10-03,1.0,0.0,0.0,0.0
2001-10-04,1.0,0.0,0.0,0.0
2001-10-05,1.0,0.0,0.0,0.0
2001-10-08,0.0,1.0,0.0,0.0
2001-10-09,0.0,1.0,1.0,0.7977583049974918
2001-10-10,0.0,0.0,1.0,0.8975108202151528
2001-10-11,0.0,0.0,0.0,0.0
2001-10-12,0.0,0.0,0.0,0.0
2001-10-15,0.0,0.0,0.0,0.0
2001-10-16,0.0,0.0,0.0,0.0
2001-10-17,0.0,0.0,0.0,0.0
2001-10-18,0.0,0.0,0.0,0.0
2001-10-19,1.0,0.0,0.0,0.0
2001-10-22,1.0,0.0,0.0,0.0
2001-10-23,0.0,0.0,0.0,0.0
2001-10-24,1.0,0.0,0.0,0.0
2001-10-25,0.0,0.0,0.0,0.0
2001-10-26,0.0,0.0,0.0,0.0
2001-10-29,0.0,1.0,0.0,0.0
2001-10-30,0.0,1.0,1.0,0.7190217843937431
2001-10-31,0.0,0.0,1.0,0.662969464276112
2001-11-01,0.0,0.0,0.0,0.0
2001-11-02,1.0,0.0,0.0,0.0
2001-11-05,0.0,0.0,0.0,0.0
2001-11-06,0.0,0.0,0.0,0.0
2001-11-07,1.0,0.0,0.0,0.0
2001-11-08,0.0,0.0,0.0,0.0
2001-11-09,-1.0,0.0,0.0,0.0
2001-11-12,-1.0,1.0,0.0,0.0
2001-11-13,-1.0,1.0,1.0,0.46928856521043255
2001-11-14,-1.0,-1.0,1.0,0.40655922405725436
2001-11-15,-1.0,-1.0,-1.0,-0.40655922405725436
2001-11-16,-1.0,-1.0,-1.0,-0.40655922405725436
2001-11-19,-1.0,-1.0,-1.0,-0.4108165533301067
2001-11-20,0.0,-1.0,-1.0,-0.4108165533301067
2001-11-21,0.0,0.0,-1.0,-0.4135088143373528
2001-11-22,0.0,0.0,0.0,0.0
2001-11-23,0.0,0.0,0.0,0.0
2001-11-26,-1.0,0.0,0.0,0.0
2001-11-27,-1.0,0.0,0.0,0.0
2001-11-28,-1.0,-1.0,0.0,0.0
2001-11-29,-1.0,-1.0,-1.0,-0.4166968586894445
2001-11-30,-1.0,-1.0,-1.0,-0.4166968586894445
2001-12-03,0.0,-1.0,-1.0,-0.4114982214982878
2001-12-04,0.0,-1.0,-1.0,-0.4114982214982878
2001-12-05,1.0,0.0,-1.0,-0.3989797229216167
2001-12-06,1.0,0.0,0.0,0.0
2001-12-07,1.0,0.0,0.0,0.0
2001-12-10,1.0,1.0,0.0,0.0
2001-12-11,0.0,1.0,1.0,0.44407134828312655
2001-12-12,1.0,0.0,1.0,0.5046080801291928
2001-12-13,1.0,0.0,0.0,0.0
2001-12-14,1.0,0.0,0.0,0.0
2001-12-17,0.0,1.0,0.0,0.0
2001-12-18,0.0,1.0,1.0,0.5495937977854337
2001-12-19,0.0,0.0,1.0,0.5508124773846692
2001-12-20,0.0,0.0,0.0,0.0
2001-12-21,0.0,0.0,0.0,0.0
2001-12-24,0.0,0.0,0.0,0.0
2001-12-25,0.0,0.0,0.0,0.0
2001-12-26,0.0,0.0,0.0,0.0
2001-12-27,0.0,0.0,0.0,0.0
2001-12-28,0.0,0.0,0.0,0.0
2001-12-31,0.0,0.0,0.0,0.0
2002-01-01,0.0,0.0,0.0,0.0
2002-01-02,1.0,0.0,0.0,0.0
2002-01-03,1.0,0.0,0.0,0.0
2002-01-04,0.0,0.0,0.0,0.0
2002-01-07,-1.0,1.0,0.0,0.0
2002-01-08,-1.0,1.0,1.0,0.4658160250671699
2002-01-09,-1.0,-1.0,1.0,0.46587160542944206
2002-01-10,-1.0,-1.0,-1.0,-0.46587160542944206
2002-01-11,0.0,-1.0,-1.0,-0.46587160542944206
2002-01-14,0.0,-1.0,-1.0,-0.4723039452341588
2002-01-15,0.0,-1.0,-1.0,-0.4723039452341588
2002-01-16,0.0,0.0,-1.0,-0.46815258702642676
2002-01-17,0.0,0.0,0.0,0.0
2002-01-18,0.0,0.0,0.0,0.0
2002-01-21,0.0,0.0,0.0,0.0
2002-01-22,0.0,0.0,0.0,0.0
2002-01-23,0.0,0.0,0.0,0.0
2002-01-24,0.0,0.0,0.0,0.0
2002-01-25,0.0,0.0,0.0,0.0
2002-01-28,0.0,0.0,0.0,0.0
2002-01-29,0.0,0.0,0.0,0.0
2002-01-30,0.0,0.0,0.0,0.0
2002-01-31,-1.0,0.0,0.0,0.0
2002-02-01,-1.0,0.0,0.0,0.0
2002-02-04,-1.0,0.0,0.0,0.0
2002-02-05,-1.0,0.0,0.0,0.0
2002-02-06,0.0,-1.0,0.0,0.0
2002-02-07,0.0,-1.0,-1.0,-0.6150959293669845
2002-02-08,0.0,-1.0,-1.0,-0.6150959293669845
2002-02-11,0.0,0.0,-1.0,-0.6478381415779855
2002-02-12,0.0,0.0,0.0,0.0
2002-02-13,-1.0,0.0,0.0,0.0
2002-02-14,-1.0,0.0,0.0,0.0
2002-02-15,0.0,0.0,0.0,0.0
2002-02-18,0.0,-1.0,0.0,0.0
2002-02-19,1.0,-1.0,-1.0,-0.6214062492014577
2002-02-20,1.0,1.0,-1.0,-0.5695180762675284
2002-02-21,1.0,1.0,1.0,0.5695180762675284
2002-02-22,1.0,1.0,1.0,0.5695180762675284
2002-02-25,0.0,1.0,1.0,0.5596360620478411
2002-02-26,0.0,1.0,1.0,0.5596360620478411
2002-02-27,-1.0,0.0,1.0,0.5375399795754494
2002-02-28,0.0,0.0,0.0,0.0
2002-03-01,-1.0,0.0,0.0,0.0
2002-03-04,-1.0,-1.0,0.0,0.0
2002-03-05,-1.0,-1.0,-1.0,-0.618578891236744
2002-03-06,-1.0,-1.0,-1.0,-0.6018039987419072
2002-03-07,-1.0,-1.0,-1.0,-0.6018039987419072
2002-03-08,-1.0,-1.0,-1.0,-0.6018039987419072
