dt,signal_raw,signal_exec,position_raw_t1,position_vt
2006-06-29,-1.0,0.0,0.0,0.0
2006-06-30,-1.0,0.0,0.0,0.0
2006-07-03,-1.0,0.0,0.0,0.0
2006-07-04,-1.0,0.0,0.0,0.0
2006-07-05,-1.0,-1.0,0.0,0.0
2006-07-06,-1.0,-1.0,-1.0,-0.1967176848430021
2006-07-07,-1.0,-1.0,-1.0,-0.1967176848430021
2006-07-10,-1.0,-1.0,-1.0,-0.20249594303763374
2006-07-11,-1.0,-1.0,-1.0,-0.20249594303763374
2006-07-12,-1.0,-1.0,-1.0,-0.2428051787885423
2006-07-13,0.0,-1.0,-1.0,-0.2428051787885423
2006-07-14,-1.0,-1.0,-1.0,-0.2428051787885423
2006-07-17,0.0,-1.0,-1.0,-0.2362698158826164
2006-07-18,0.0,-1.0,-1.0,-0.2362698158826164
2006-07-19,1.0,0.0,-1.0,-0.2472651004595105
2006-07-20,1.0,0.0,0.0,0.0
2006-07-21,1.0,0.0,0.0,0.0
2006-07-24,1.0,1.0,0.0,0.0
2006-07-25,0.0,1.0,1.0,0.2067420335059404
2006-07-26,0.0,0.0,1.0,0.2138460160702908
2006-07-27,-1.0,0.0,0.0,0.0
2006-07-28,-1.0,0.0,0.0,0.0
2006-07-31,-1.0,0.0,0.0,0.0
2006-08-01,-1.0,0.0,0.0,0.0
2006-08-02,-1.0,-1.0,0.0,0.0
2006-08-03,1.0,-1.0,-1.0,-0.22362458895429793
2006-08-04,0.0,-1.0,-1.0,-0.22362458895429793
2006-08-07,0.0,-1.0,-1.0,-0.2242178828172717
2006-08-08,-1.0,-1.0,-1.0,-0.2242178828172717
2006-08-09,0.0,-1.0,-1.0,-0.2244776211480199
2006-08-10,0.0,-1.0,-1.0,-0.2244776211480199
2006-08-11,1.0,-1.0,-1.0,-0.2244776211480199
2006-08-14,1.0,0.0,-1.0,-0.21792423110913053
2006-08-15,1.0,0.0,0.0,0.0
2006-08-16,0.0,1.0,0.0,0.0
2006-08-17,1.0,1.0,1.0,0.22935775020680294
2006-08-18,0.0,1.0,1.0,0.22935775020680294
2006-08-21,0.0,0.0,1.0,0.24036153185984144
2006-08-22,0.0,0.0,0.0,0.0
2006-08-23,0.0,0.0,0.0,0.0
2006-08-24,0.0,0.0,0.0,0.0
2006-08-25,0.0,0.0,0.0,0.0
2006-08-28,0.0,0.0,0.0,0.0
2006-08-29,0.0,0.0,0.0,0.0
2006-08-30,0.0,0.0,0.0,0.0
2006-08-31,0.0,0.0,0.0,0.0
2006-09-01,0.0,0.0,0.0,0.0
2006-09-04,0.0,0.0,0.0,0.0
2006-09-05,-1.0,0.0,0.0,0.0
2006-09-06,-1.0,-1.0,0.0,0.0
2006-09-07,-1.0,-1.0,-1.0,-0.28052887476419475
2006-09-08,0.0,-1.0,-1.0,-0.28052887476419475
2006-09-11,1.0,-1.0,-1.0,-0.27342473345738894
2006-09-12,1.0,-1.0,-1.0,-0.27342473345738894
2006-09-13,1.0,1.0,-1.0,-0.2706595319718212
2006-09-14,1.0,1.0,1.0,0.2706595319718212
2006-09-15,1.0,1.0,1.0,0.2706595319718212
2006-09-18,0.0,1.0,1.0,0.30622450495503767
2006-09-19,0.0,1.0,1.0,0.30622450495503767
2006-09-20,0.0,0.0,1.0,0.31473290693839917
2006-09-21,0.0,0.0,0.0,0.0
2006-09-22,0.0,0.0,0.0,0.0
2006-09-25,0.0,0.0,0.0,0.0
2006-09-26,0.0,0.0,0.0,0.0
2006-09-27,0.0,0.0,0.0,0.0
2006-09-28,0.0,0.0,0.0,0.0
2006-09-29,0.0,0.0,0.0,0.0
2006-10-02,0.0,0.0,0.0,0.0
2006-10-03,0.0,0.0,0.0,0.0
2006-10-04,1.0,0.0,0.0,0.0
2006-10-05,0.0,0.0,0.0,0.0
2006-10-06,0.0,0.0,0.0,0.0
2006-10-09,0.0,1.0,0.0,0.0
2006-10-10,0.0,1.0,1.0,0.3061947094850328
2006-10-11,-1.0,0.0,1.0,0.3499671551462912
2006-10-12,0.0,0.0,0.0,0.0
2006-10-13,0.0,0.0,0.0,0.0
2006-10-16,-1.0,-1.0,0.0,0.0
2006-10-17,0.0,-1.0,-1.0,-0.32929297674489744
2006-10-18,0.0,0.0,-1.0,-0.3328852171049609
2006-10-19,0.0,0.0,0.0,0.0
2006-10-20,0.0,0.0,0.0,0.0
2006-10-23,0.0,0.0,0.0,0.0
2006-10-24,0.0,0.0,0.0,0.0
2006-10-25,0.0,0.0,0.0,0.0
2006-10-26,0.0,0.0,0.0,0.0
2006-10-27,0.0,0.0,0.0,0.0
2006-10-30,0.0,0.0,0.0,0.0
2006-10-31,0.0,0.0,0.0,0.0
2006-11-01,1.0,0.0,0.0,0.0
2006-11-02,0.0,0.0,0.0,0.0
2006-11-03,0.0,0.0,0.0,0.0
2006-11-06,0.0,1.0,0.0,0.0
2006-11-07,0.0,1.0,1.0,0.46474863839015584
2006-11-08,0.0,0.0,1.0,0.38991774459625134
2006-11-09,0.0,0.0,0.0,0.0
2006-11-10,1.0,0.0,0.0,0.0
2006-11-13,1.0,0.0,0.0,0.0
2006-11-14,1.0,0.0,0.0,0.0
2006-11-15,0.0,1.0,0.0,0.0
2006-11-16,1.0,1.0,1.0,0.34154116754202657
2006-11-17,0.0,1.0,1.0,0.34154116754202657
2006-11-20,0.0,0.0,1.0,0.33977948183956047
2006-11-21,0.0,0.0,0.0,0.0
2006-11-22,0.0,0.0,0.0,0.0
2006-11-23,0.0,0.0,0.0,0.0
2006-11-24,-1.0,0.0,0.0,0.0
2006-11-27,-1.0,0.0,0.0,0.0
2006-11-28,0.0,0.0,0.0,0.0
2006-11-29,0.0,0.0,0.0,0.0
2006-11-30,0.0,0.0,0.0,0.0
2006-12-01,0.0,0.0,0.0,0.0
2006-12-04,0.0,0.0,0.0,0.0
2006-12-05,0.0,0.0,0.0,0.0
2006-12-06,0.0,0.0,0.0,0.0
2006-12-07,0.0,0.0,0.0,0.0
2006-12-08,0.0,0.0,0.0,0.0
2006-12-11,0.0,0.0,0.0,0.0
2006-12-12,0.0,0.0,0.0,0.0
2006-12-13,0.0,0.0,0.0,0.0
2006-12-14,0.0,0.0,0.0,0.0
2006-12-15,1.0,0.0,0.0,0.0
2006-12-18,0.0,0.0,0.0,0.0
2006-12-19,0.0,0.0,0.0,0.0
2006-12-20,0.0,0.0,0.0,0.0
2006-12-21,1.0,0.0,0.0,0.0
2006-12-22,1.0,0.0,0.0,0.0
2006-12-25,1.0,0.0,0.0,0.0
2006-12-26,0.0,0.0,0.0,0.0
2006-12-27,0.0,0.0,0.0,0.0
2006-12-28,0.0,0.0,0.0,0.0
2006-12-29,0.0,0.0,0.0,0.0
2007-01-01,0.0,0.0,0.0,0.0
2007-01-02,1.0,0.0,0.0,0.0
2007-01-03,1.0,1.0,0.0,0.0
2007-01-04,1.0,1.0,1.0,0.4366423448146203
2007-01-05,1.0,1.0,1.0,0.4366423448146203
2007-01-08,1.0,1.0,1.0,0.4364320445424354
2007-01-09,1.0,1.0,1.0,0.4364320445424354
2007-01-10,0.0,1.0,1.0,0.34209771472970535
2007-01-11,-1.0,1.0,1.0,0.34209771472970535
2007-01-12,0.0,1.0,1.0,0.34209771472970535
2007-01-15,0.0,0.0,1.0,0.34140614776223843
2007-01-16,0.0,0.0,0.0,0.0
2007-01-17,0.0,0.0,0.0,0.0
2007-01-18,1.0,0.0,0.0,0.0
2007-01-19,0.0,0.0,0.0,0.0
2007-01-22,0.0,0.0,0.0,0.0
2007-01-23,0.0,0.0,0.0,0.0
2007-01-24,0.0,0.0,0.0,0.0
2007-01-25,-1.0,0.0,0.0,0.0
2007-01-26,0.0,0.0,0.0,0.0
2007-01-29,0.0,0.0,0.0,0.0
2007-01-30,0.0,0.0,0.0,0.0
2007-01-31,0.0,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0,0.0
2007-02-02,1.0,0.0,0.0,0.0
2007-02-05,1.0,0.0,0.0,0.0
2007-02-06,0.0,0.0,0.0,0.0
2007-02-07,0.0,0.0,0.0,0.0
2007-02-08,0.0,0.0,0.0,0.0
2007-02-09,0.0,0.0,0.0,0.0
2007-02-12,0.0,0.0,0.0,0.0
2007-02-13,-1.0,0.0,0.0,0.0
2007-02-14,-1.0,-1.0,0.0,0.0
2007-02-15,-1.0,-1.0,-1.0,-0.27927683007178494
2007-02-16,0.0,-1.0,-1.0,-0.27927683007178494
2007-02-19,0.0,-1.0,-1.0,-0.2818865728559426
2007-02-20,0.0,-1.0,-1.0,-0.2818865728559426
2007-02-21,0.0,0.0,-1.0,-0.27734704297298274
2007-02-22,-1.0,0.0,0.0,0.0
2007-02-23,-1.0,0.0,0.0,0.0
2007-02-26,-1.0,0.0,0.0,0.0
2007-02-27,-1.0,0.0,0.0,0.0
2007-02-28,0.0,-1.0,0.0,0.0
2007-03-01,0.0,-1.0,-1.0,-0.24540740458821306
2007-03-02,1.0,-1.0,-1.0,-0.24540740458821306
2007-03-05,1.0,0.0,-1.0,-0.2680829983289157
2007-03-06,0.0,0.0,0.0,0.0
2007-03-07,0.0,0.0,0.0,0.0
2007-03-08,-1.0,0.0,0.0,0.0
2007-03-09,0.0,0.0,0.0,0.0
2007-03-12,-1.0,0.0,0.0,0.0
2007-03-13,0.0,0.0,0.0,0.0
2007-03-14,0.0,0.0,0.0,0.0
2007-03-15,-1.0,0.0,0.0,0.0
2007-03-16,-1.0,0.0,0.0,0.0
2007-03-19,-1.0,0.0,0.0,0.0
2007-03-20,-1.0,0.0,0.0,0.0
2007-03-21,0.0,-1.0,0.0,0.0
2007-03-22,0.0,-1.0,-1.0,-0.2761203115875783
2007-03-23,0.0,-1.0,-1.0,-0.2761203115875783
2007-03-26,-1.0,0.0,-1.0,-0.32620089802135016
2007-03-27,0.0,0.0,0.0,0.0
2007-03-28,0.0,0.0,0.0,0.0
2007-03-29,0.0,0.0,0.0,0.0
2007-03-30,0.0,0.0,0.0,0.0
2007-04-02,0.0,0.0,0.0,0.0
2007-04-03,-1.0,0.0,0.0,0.0
2007-04-04,-1.0,-1.0,0.0,0.0
2007-04-05,-1.0,-1.0,-1.0,-0.3485322519981462
2007-04-06,-1.0,-1.0,-1.0,-0.3485322519981462
2007-04-09,0.0,-1.0,-1.0,-0.3744323152994571
2007-04-10,-1.0,-1.0,-1.0,-0.3744323152994571
2007-04-11,-1.0,-1.0,-1.0,-0.3385713992271581
2007-04-12,-1.0,-1.0,-1.0,-0.3385713992271581
2007-04-13,0.0,-1.0,-1.0,-0.3385713992271581
2007-04-16,0.0,-1.0,-1.0,-0.36512493307897737
2007-04-17,-1.0,-1.0,-1.0,-0.36512493307897737
2007-04-18,0.0,-1.0,-1.0,-0.33249737864395834
2007-04-19,0.0,-1.0,-1.0,-0.33249737864395834
2007-04-20,0.0,-1.0,-1.0,-0.33249737864395834
2007-04-23,0.0,0.0,-1.0,-0.3209468424528866
2007-04-24,0.0,0.0,0.0,0.0
2007-04-25,0.0,0.0,0.0,0.0
2007-04-26,1.0,0.0,0.0,0.0
2007-04-27,0.0,0.0,0.0,0.0
2007-04-30,0.0,0.0,0.0,0.0
2007-05-01,-1.0,0.0,0.0,0.0
2007-05-02,0.0,-1.0,0.0,0.0
2007-05-03,-1.0,-1.0,-1.0,-0.3173683326399089
2007-05-04,-1.0,-1.0,-1.0,-0.3173683326399089
2007-05-07,-1.0,0.0,-1.0,-0.31757763982192594
2007-05-08,0.0,0.0,0.0,0.0
2007-05-09,0.0,0.0,0.0,0.0
2007-05-10,1.0,0.0,0.0,0.0
2007-05-11,1.0,0.0,0.0,0.0
2007-05-14,1.0,0.0,0.0,0.0
2007-05-15,1.0,0.0,0.0,0.0
2007-05-16,1.0,1.0,0.0,0.0
2007-05-17,1.0,1.0,1.0,0.35848599497190053
2007-05-18,1.0,1.0,1.0,0.35848599497190053
2007-05-21,0.0,1.0,1.0,0.318236321088982
2007-05-22,0.0,1.0,1.0,0.318236321088982
2007-05-23,0.0,0.0,1.0,0.32297414601734714
2007-05-24,1.0,0.0,0.0,0.0
2007-05-25,0.0,0.0,0.0,0.0
2007-05-28,0.0,0.0,0.0,0.0
2007-05-29,0.0,0.0,0.0,0.0
2007-05-30,0.0,0.0,0.0,0.0
2007-05-31,-1.0,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0,0.0
2007-06-04,-1.0,0.0,0.0,0.0
2007-06-05,0.0,0.0,0.0,0.0
2007-06-06,0.0,0.0,0.0,0.0
2007-06-07,0.0,0.0,0.0,0.0
2007-06-08,1.0,0.0,0.0,0.0
2007-06-11,0.0,0.0,0.0,0.0
2007-06-12,1.0,0.0,0.0,0.0
2007-06-13,0.0,1.0,0.0,0.0
2007-06-14,0.0,1.0,1.0,0.2891549944302248
2007-06-15,-1.0,1.0,1.0,0.2891549944302248
2007-06-18,0.0,0.0,1.0,0.32303828612031343
2007-06-19,0.0,0.0,0.0,0.0
2007-06-20,0.0,0.0,0.0,0.0
2007-06-21,0.0,0.0,0.0,0.0
2007-06-22,0.0,0.0,0.0,0.0
2007-06-25,0.0,0.0,0.0,0.0
2007-06-26,0.0,0.0,0.0,0.0
2007-06-27,0.0,0.0,0.0,0.0
2007-06-28,0.0,0.0,0.0,0.0
2007-06-29,0.0,0.0,0.0,0.0
2007-07-02,-1.0,0.0,0.0,0.0
2007-07-03,-1.0,0.0,0.0,0.0
2007-07-04,-1.0,-1.0,0.0,0.0
2007-07-05,0.0,-1.0,-1.0,-0.36953767471216
2007-07-06,0.0,-1.0,-1.0,-0.36953767471216
2007-07-09,0.0,-1.0,-1.0,-0.4526752233567898
2007-07-10,0.0,-1.0,-1.0,-0.4526752233567898
2007-07-11,0.0,0.0,-1.0,-0.5531546242563024
2007-07-12,0.0,0.0,0.0,0.0
2007-07-13,0.0,0.0,0.0,0.0
2007-07-16,0.0,0.0,0.0,0.0
2007-07-17,0.0,0.0,0.0,0.0
2007-07-18,0.0,0.0,0.0,0.0
2007-07-19,0.0,0.0,0.0,0.0
2007-07-20,-1.0,0.0,0.0,0.0
2007-07-23,0.0,0.0,0.0,0.0
2007-07-24,0.0,0.0,0.0,0.0
2007-07-25,0.0,0.0,0.0,0.0
2007-07-26,1.0,0.0,0.0,0.0
2007-07-27,1.0,0.0,0.0,0.0
2007-07-30,0.0,0.0,0.0,0.0
2007-07-31,0.0,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0,0.0
2007-08-02,0.0,0.0,0.0,0.0
2007-08-03,1.0,0.0,0.0,0.0
2007-08-06,0.0,0.0,0.0,0.0
2007-08-07,0.0,0.0,0.0,0.0
2007-08-08,0.0,0.0,0.0,0.0
2007-08-09,1.0,0.0,0.0,0.0
2007-08-10,1.0,0.0,0.0,0.0
2007-08-13,0.0,0.0,0.0,0.0
2007-08-14,0.0,0.0,0.0,0.0
2007-08-15,0.0,0.0,0.0,0.0
2007-08-16,1.0,0.0,0.0,0.0
2007-08-17,1.0,0.0,0.0,0.0
2007-08-20,1.0,0.0,0.0,0.0
2007-08-21,0.0,0.0,0.0,0.0
2007-08-22,0.0,0.0,0.0,0.0
2007-08-23,-1.0,0.0,0.0,0.0
2007-08-24,-1.0,0.0,0.0,0.0
2007-08-27,-1.0,0.0,0.0,0.0
2007-08-28,0.0,0.0,0.0,0.0
2007-08-29,0.0,0.0,0.0,0.0
2007-08-30,0.0,0.0,0.0,0.0
2007-08-31,0.0,0.0,0.0,0.0
2007-09-03,0.0,0.0,0.0,0.0
2007-09-04,0.0,0.0,0.0,0.0
2007-09-05,1.0,0.0,0.0,0.0
2007-09-06,0.0,0.0,0.0,0.0
2007-09-07,1.0,0.0,0.0,0.0
2007-09-10,0.0,1.0,0.0,0.0
2007-09-11,0.0,1.0,1.0,0.27627991580920597
2007-09-12,-1.0,0.0,1.0,0.2590500862580333
2007-09-13,-1.0,0.0,0.0,0.0
2007-09-14,-1.0,0.0,0.0,0.0
2007-09-17,0.0,-1.0,0.0,0.0
2007-09-18,0.0,-1.0,-1.0,-0.42557315855622607
2007-09-19,-1.0,0.0,-1.0,-0.38135647423046504
2007-09-20,-1.0,0.0,0.0,0.0
2007-09-21,-1.0,0.0,0.0,0.0
2007-09-24,-1.0,-1.0,0.0,0.0
2007-09-25,-1.0,-1.0,-1.0,-0.3888231604968617
2007-09-26,0.0,-1.0,-1.0,-0.3849511696243441
2007-09-27,0.0,-1.0,-1.0,-0.3849511696243441
2007-09-28,0.0,-1.0,-1.0,-0.3849511696243441
2007-10-01,0.0,0.0,-1.0,-0.38468431776612566
2007-10-02,0.0,0.0,0.0,0.0
2007-10-03,-1.0,0.0,0.0,0.0
2007-10-04,0.0,0.0,0.0,0.0
2007-10-05,0.0,0.0,0.0,0.0
2007-10-08,1.0,-1.0,0.0,0.0
2007-10-09,0.0,-1.0,-1.0,-0.38786569449326597
2007-10-10,0.0,0.0,-1.0,-0.4497955223723531
2007-10-11,0.0,0.0,0.0,0.0
2007-10-12,0.0,0.0,0.0,0.0
2007-10-15,0.0,0.0,0.0,0.0
2007-10-16,0.0,0.0,0.0,0.0
2007-10-17,0.0,0.0,0.0,0.0
2007-10-18,1.0,0.0,0.0,0.0
2007-10-19,0.0,0.0,0.0,0.0
2007-10-22,1.0,0.0,0.0,0.0
2007-10-23,0.0,0.0,0.0,0.0
2007-10-24,1.0,0.0,0.0,0.0
2007-10-25,0.0,0.0,0.0,0.0
2007-10-26,0.0,0.0,0.0,0.0
2007-10-29,0.0,1.0,0.0,0.0
2007-10-30,0.0,1.0,1.0,0.5041654708522543
2007-10-31,0.0,0.0,1.0,0.5153557389523734
2007-11-01,1.0,0.0,0.0,0.0
2007-11-02,1.0,0.0,0.0,0.0
2007-11-05,1.0,0.0,0.0,0.0
2007-11-06,0.0,0.0,0.0,0.0
2007-11-07,1.0,0.0,0.0,0.0
2007-11-08,1.0,0.0,0.0,0.0
2007-11-09,1.0,0.0,0.0,0.0
2007-11-12,1.0,1.0,0.0,0.0
2007-11-13,1.0,1.0,1.0,0.5478771190763088
2007-11-14,0.0,1.0,1.0,0.4713504400757367
2007-11-15,0.0,1.0,1.0,0.4713504400757367
2007-11-16,0.0,1.0,1.0,0.4713504400757367
2007-11-19,1.0,0.0,1.0,0.3921179438174681
2007-11-20,0.0,0.0,0.0,0.0
2007-11-21,1.0,0.0,0.0,0.0
2007-11-22,1.0,0.0,0.0,0.0
2007-11-23,0.0,0.0,0.0,0.0
2007-11-26,0.0,1.0,0.0,0.0
2007-11-27,0.0,1.0,1.0,0.3464285563582092
2007-11-28,0.0,0.0,1.0,0.3293664938358714
2007-11-29,-1.0,0.0,0.0,0.0
2007-11-30,-1.0,0.0,0.0,0.0
2007-12-03,0.0,0.0,0.0,0.0
2007-12-04,0.0,0.0,0.0,0.0
2007-12-05,0.0,0.0,0.0,0.0
2007-12-06,0.0,0.0,0.0,0.0
2007-12-07,0.0,0.0,0.0,0.0
2007-12-10,0.0,0.0,0.0,0.0
2007-12-11,0.0,0.0,0.0,0.0
2007-12-12,0.0,0.0,0.0,0.0
2007-12-13,1.0,0.0,0.0,0.0
2007-12-14,1.0,0.0,0.0,0.0
2007-12-17,1.0,0.0,0.0,0.0
2007-12-18,1.0,0.0,0.0,0.0
2007-12-19,0.0,1.0,0.0,0.0
2007-12-20,0.0,1.0,1.0,0.3206979098278972
2007-12-21,-1.0,1.0,1.0,0.3206979098278972
2007-12-24,-1.0,0.0,1.0,0.33172495509905314
2007-12-25,-1.0,0.0,0.0,0.0
2007-12-26,0.0,-1.0,0.0,0.0
2007-12-27,-1.0,-1.0,-1.0,-0.3440452043871059
2007-12-28,0.0,-1.0,-1.0,-0.3440452043871059
2007-12-31,0.0,0.0,-1.0,-0.3571112927863771
2008-01-01,0.0,0.0,0.0,0.0
2008-01-02,0.0,0.0,0.0,0.0
2008-01-03,-1.0,0.0,0.0,0.0
2008-01-04,0.0,0.0,0.0,0.0
2008-01-07,-1.0,0.0,0.0,0.0
2008-01-08,-1.0,0.0,0.0,0.0
2008-01-09,-1.0,-1.0,0.0,0.0
2008-01-10,-1.0,-1.0,-1.0,-0.3259313830446052
2008-01-11,-1.0,-1.0,-1.0,-0.3259313830446052
2008-01-14,-1.0,-1.0,-1.0,-0.35861165628311553
2008-01-15,0.0,-1.0,-1.0,-0.35861165628311553
2008-01-16,1.0,0.0,-1.0,-0.32860559280638385
2008-01-17,1.0,0.0,0.0,0.0
2008-01-18,0.0,0.0,0.0,0.0
2008-01-21,1.0,1.0,0.0,0.0
2008-01-22,0.0,1.0,1.0,0.3230850453785161
2008-01-23,1.0,0.0,1.0,0.30572087042921814
2008-01-24,0.0,0.0,0.0,0.0
2008-01-25,0.0,0.0,0.0,0.0
2008-01-28,-1.0,1.0,0.0,0.0
2008-01-29,-1.0,1.0,1.0,0.30163008421806004
2008-01-30,-1.0,-1.0,1.0,0.2910638996223268
2008-01-31,-1.0,-1.0,-1.0,-0.2910638996223268
2008-02-01,0.0,-1.0,-1.0,-0.2910638996223268
2008-02-04,0.0,-1.0,-1.0,-0.2927698158227547
2008-02-05,1.0,-1.0,-1.0,-0.2927698158227547
2008-02-06,0.0,1.0,-1.0,-0.3075552352288799
2008-02-07,-1.0,1.0,1.0,0.3075552352288799
2008-02-08,-1.0,1.0,1.0,0.3075552352288799
2008-02-11,-1.0,0.0,1.0,0.2930622410147469
2008-02-12,-1.0,0.0,0.0,0.0
2008-02-13,-1.0,-1.0,0.0,0.0
2008-02-14,0.0,-1.0,-1.0,-0.3086371064920725
2008-02-15,0.0,-1.0,-1.0,-0.3086371064920725
2008-02-18,0.0,-1.0,-1.0,-0.30902072175060835
2008-02-19,-1.0,-1.0,-1.0,-0.30902072175060835
2008-02-20,-1.0,-1.0,-1.0,-0.34313368071702566
2008-02-21,-1.0,-1.0,-1.0,-0.34313368071702566
2008-02-22,-1.0,-1.0,-1.0,-0.34313368071702566
2008-02-25,0.0,-1.0,-1.0,-0.3320441453562869
2008-02-26,0.0,-1.0,-1.0,-0.3320441453562869
2008-02-27,0.0,0.0,-1.0,-0.34358186860656065
2008-02-28,0.0,0.0,0.0,0.0
2008-02-29,0.0,0.0,0.0,0.0
2008-03-03,-1.0,0.0,0.0,0.0
2008-03-04,0.0,0.0,0.0,0.0
2008-03-05,-1.0,0.0,0.0,0.0
2008-03-06,0.0,0.0,0.0,0.0
2008-03-07,0.0,0.0,0.0,0.0
2008-03-10,1.0,-1.0,0.0,0.0
2008-03-11,0.0,-1.0,-1.0,-0.345929388115242
2008-03-12,0.0,0.0,-1.0,-0.3455076037364722
2008-03-13,0.0,0.0,0.0,0.0
2008-03-14,0.0,0.0,0.0,0.0
2008-03-17,1.0,0.0,0.0,0.0
2008-03-18,0.0,0.0,0.0,0.0
2008-03-19,1.0,0.0,0.0,0.0
2008-03-20,1.0,0.0,0.0,0.0
2008-03-21,1.0,0.0,0.0,0.0
2008-03-24,0.0,1.0,0.0,0.0
2008-03-25,0.0,1.0,1.0,0.3565960917747894
2008-03-26,-1.0,0.0,1.0,0.33451984169006677
2008-03-27,-1.0,0.0,0.0,0.0
2008-03-28,-1.0,0.0,0.0,0.0
2008-03-31,-1.0,-1.0,0.0,0.0
2008-04-01,0.0,-1.0,-1.0,-0.3107721313791001
2008-04-02,-1.0,0.0,-1.0,-0.3118599475852229
2008-04-03,0.0,0.0,0.0,0.0
2008-04-04,-1.0,0.0,0.0,0.0
2008-04-07,-1.0,-1.0,0.0,0.0
2008-04-08,0.0,-1.0,-1.0,-0.331958146121341
2008-04-09,0.0,0.0,-1.0,-0.3304774846765674
2008-04-10,0.0,0.0,0.0,0.0
2008-04-11,0.0,0.0,0.0,0.0
2008-04-14,0.0,0.0,0.0,0.0
2008-04-15,0.0,0.0,0.0,0.0
2008-04-16,0.0,0.0,0.0,0.0
2008-04-17,0.0,0.0,0.0,0.0
2008-04-18,0.0,0.0,0.0,0.0
2008-04-21,0.0,0.0,0.0,0.0
2008-04-22,0.0,0.0,0.0,0.0
2008-04-23,0.0,0.0,0.0,0.0
2008-04-24,0.0,0.0,0.0,0.0
2008-04-25,0.0,0.0,0.0,0.0
2008-04-28,0.0,0.0,0.0,0.0
2008-04-29,0.0,0.0,0.0,0.0
2008-04-30,0.0,0.0,0.0,0.0
2008-05-01,1.0,0.0,0.0,0.0
2008-05-02,0.0,0.0,0.0,0.0
2008-05-05,0.0,0.0,0.0,0.0
2008-05-06,0.0,0.0,0.0,0.0
2008-05-07,0.0,0.0,0.0,0.0
2008-05-08,0.0,0.0,0.0,0.0
2008-05-09,1.0,0.0,0.0,0.0
2008-05-12,0.0,0.0,0.0,0.0
2008-05-13,0.0,0.0,0.0,0.0
2008-05-14,0.0,0.0,0.0,0.0
2008-05-15,0.0,0.0,0.0,0.0
2008-05-16,-1.0,0.0,0.0,0.0
2008-05-19,0.0,0.0,0.0,0.0
2008-05-20,0.0,0.0,0.0,0.0
2008-05-21,0.0,0.0,0.0,0.0
2008-05-22,0.0,0.0,0.0,0.0
2008-05-23,0.0,0.0,0.0,0.0
2008-05-26,0.0,0.0,0.0,0.0
2008-05-27,0.0,0.0,0.0,0.0
2008-05-28,0.0,0.0,0.0,0.0
2008-05-29,1.0,0.0,0.0,0.0
2008-05-30,1.0,0.0,0.0,0.0
2008-06-02,1.0,0.0,0.0,0.0
2008-06-03,0.0,0.0,0.0,0.0
2008-06-04,0.0,0.0,0.0,0.0
2008-06-05,0.0,0.0,0.0,0.0
2008-06-06,0.0,0.0,0.0,0.0
2008-06-09,0.0,0.0,0.0,0.0
2008-06-10,0.0,0.0,0.0,0.0
2008-06-11,0.0,0.0,0.0,0.0
2008-06-12,0.0,0.0,0.0,0.0
2008-06-13,0.0,0.0,0.0,0.0
2008-06-16,0.0,0.0,0.0,0.0
2008-06-17,-1.0,0.0,0.0,0.0
2008-06-18,-1.0,-1.0,0.0,0.0
2008-06-19,-1.0,-1.0,-1.0,-0.5221613346716029
2008-06-20,-1.0,-1.0,-1.0,-0.5221613346716029
2008-06-23,-1.0,-1.0,-1.0,-0.5291736847637848
2008-06-24,0.0,-1.0,-1.0,-0.5291736847637848
2008-06-25,0.0,0.0,-1.0,-0.5225680645274788
2008-06-26,0.0,0.0,0.0,0.0
2008-06-27,0.0,0.0,0.0,0.0
2008-06-30,0.0,0.0,0.0,0.0
2008-07-01,-1.0,0.0,0.0,0.0
2008-07-02,-1.0,-1.0,0.0,0.0
2008-07-03,0.0,-1.0,-1.0,-0.5849121716466337
2008-07-04,0.0,-1.0,-1.0,-0.5849121716466337
2008-07-07,1.0,-1.0,-1.0,-0.5597044027306125
2008-07-08,1.0,-1.0,-1.0,-0.5597044027306125
2008-07-09,1.0,1.0,-1.0,-0.5172093857812717
2008-07-10,1.0,1.0,1.0,0.5172093857812717
2008-07-11,0.0,1.0,1.0,0.5172093857812717
2008-07-14,0.0,1.0,1.0,0.5554491731931135
2008-07-15,0.0,1.0,1.0,0.5554491731931135
2008-07-16,0.0,0.0,1.0,0.5386593760946263
2008-07-17,0.0,0.0,0.0,0.0
2008-07-18,0.0,0.0,0.0,0.0
2008-07-21,0.0,0.0,0.0,0.0
2008-07-22,0.0,0.0,0.0,0.0
2008-07-23,0.0,0.0,0.0,0.0
2008-07-24,1.0,0.0,0.0,0.0
2008-07-25,0.0,0.0,0.0,0.0
2008-07-28,0.0,0.0,0.0,0.0
2008-07-29,0.0,0.0,0.0,0.0
2008-07-30,0.0,0.0,0.0,0.0
2008-07-31,0.0,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0,0.0
2008-08-04,1.0,0.0,0.0,0.0
2008-08-05,1.0,0.0,0.0,0.0
2008-08-06,1.0,1.0,0.0,0.0
2008-08-07,0.0,1.0,1.0,0.5336270314917236
2008-08-08,1.0,1.0,1.0,0.5336270314917236
